target_chembl_id,smiles,original_smiles,pchembl_value,assay_chembl_id,assay_description,activity_id,assay_type,standard_type,confidence_score,standard_relation,target_organism,molecule_chembl_id,document_chembl_id,assay_tissue,assay_cell_type,relationship_description,variant_sequence,indication_class,max_phase,oral,prodrug,withdrawn_flag,might_rancemic,pchembl_value_mean,pchembl_value_std,pchembl_value_median,pchembl_value_mad,pchembl_value_counts,QSPRID,pchembl_value_median_original,Split_IsTrain
CHEMBL226,Cc1ccc2c(O)cc(-c3ccccc3F)nc2n1,Cc1ccc2c(O)cc(-c3ccccc3F)nc2n1,6.309999942779541,CHEMBL643493,Binding affinity against adenosine A1 receptor in human cortical membranes using [3H]CHA as radioligand,345144,B,Ki,8,=,Homo sapiens,CHEMBL95384,CHEMBL1149169,,,Homologous protein target assigned,,,,False,-1,False,False,,,6.309999942779541,,,ADORA1_Ki_0052,6.309999942779541,False
CHEMBL226,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccc(F)c(F)c4)nn3C)[nH]c2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccc(F)c(F)c4)nn3C)[nH]c2n(CCC)c1=O,5.71999979019165,CHEMBL643499,Displacement of specific [3H]DPCPX binding at human adenosine A1 receptor expressed in CHO cells,475534,B,Ki,8,=,Homo sapiens,CHEMBL32950,CHEMBL1148292,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,5.71999979019165,,,ADORA1_Ki_0070,5.71999979019165,False
CHEMBL226,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccccc4)nn3C)[nH]c2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccccc4)nn3C)[nH]c2n(CCC)c1=O,6.050000190734863,CHEMBL643499,Displacement of specific [3H]DPCPX binding at human adenosine A1 receptor expressed in CHO cells,476713,B,Ki,8,=,Homo sapiens,CHEMBL32481,CHEMBL1148292,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,6.050000190734863,,,ADORA1_Ki_0073,6.050000190734863,False
CHEMBL226,CCCn1c(=O)c2nc(-c3cc(OCC(=O)Nc4ccc(Cl)c(Cl)c4)nn3C)[nH]c2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3cc(OCC(=O)Nc4ccc(Cl)c(Cl)c4)nn3C)[nH]c2n(CCC)c1=O,6.519999980926514,CHEMBL643499,Displacement of specific [3H]DPCPX binding at human adenosine A1 receptor expressed in CHO cells,498151,B,Ki,8,=,Homo sapiens,CHEMBL32802,CHEMBL1148292,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,6.519999980926514,,,ADORA1_Ki_0093,6.519999980926514,False
CHEMBL226,CCCn1c(=O)c2nc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)[nH]c2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3ccc(NC(=O)Nc4cccc(Cl)c4)cc3)[nH]c2n(CCC)c1=O,5.869999885559082,CHEMBL643499,Displacement of specific [3H]DPCPX binding at human adenosine A1 receptor expressed in CHO cells,500624,B,Ki,8,=,Homo sapiens,CHEMBL32751,CHEMBL1148292,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,5.869999885559082,,,ADORA1_Ki_0096,5.869999885559082,False
CHEMBL226,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccc(OC)cc4)nn3C)[nH]c2n(CCC)c1=O,CCCn1c(=O)c2nc(-c3cc(NC(=O)Cc4ccc(OC)cc4)nn3C)[nH]c2n(CCC)c1=O,6.070000171661377,CHEMBL643499,Displacement of specific [3H]DPCPX binding at human adenosine A1 receptor expressed in CHO cells,504292,B,Ki,8,=,Homo sapiens,CHEMBL32150,CHEMBL1148292,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,6.070000171661377,,,ADORA1_Ki_0099,6.070000171661377,False
CHEMBL226,CNC(=O)C1SC(n2cnc3c(NC)nc(Cl)nc32)C(O)C1O,CNC(=O)[C@H]1S[C@@H](n2cnc3c(NC)nc(Cl)nc32)[C@H](O)[C@@H]1O,5.880000114440918,CHEMBL643500,Binding affinity for human Adenosine A1 receptor in CHO cells using [3H]N6-(R)-phenylisopropyladenosine,387523,B,Ki,9,=,Homo sapiens,CHEMBL201706,CHEMBL1145992,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.880000114440918,,,ADORA1_Ki_0109,5.880000114440918,False
CHEMBL226,Nc1nc2c(cnn2CCCc2ccc3c(c2)OCO3)c2nc(-c3ccco3)nn12,Nc1nc2c(cnn2CCCc2ccc3c(c2)OCO3)c2nc(-c3ccco3)nn12,5.659999847412109,CHEMBL644141,Displacement of [3H]CHA from human Adenosine A1 receptor expressed in CHO cells,921946,B,Ki,9,=,Homo sapiens,CHEMBL307748,CHEMBL1131246,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.659999847412109,,,ADORA1_Ki_0120,5.659999847412109,False
CHEMBL226,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,O=C(Nc1cccc(Cl)c1)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,6.599999904632568,CHEMBL644311,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells,865939,B,Ki,9,=,Homo sapiens,CHEMBL137950,CHEMBL1132457,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.599999904632568,,,ADORA1_Ki_0132,6.599999904632568,False
CHEMBL226,Cn1nc2nc(N)n3nc(-c4ccco4)nc3c2c1Nc1ccc(O)cc1,Cn1nc2nc(N)n3nc(-c4ccco4)nc3c2c1Nc1ccc(O)cc1,6.179999828338623,CHEMBL644313,Displacement of [3H]- DPCPX binding at human Adenosine A1 receptor expressed in CHO cells,810293,B,Ki,8,=,Homo sapiens,CHEMBL283572,CHEMBL1136743,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,6.179999828338623,,,ADORA1_Ki_0149,6.179999828338623,False
CHEMBL226,Nc1nc2c(cnn2CCCc2ccc(S(=O)(=O)O)cc2)c2nc(-c3ccco3)nn12,Nc1nc2c(cnn2CCCc2ccc(S(=O)(=O)O)cc2)c2nc(-c3ccco3)nn12,6.860000133514404,CHEMBL644317,Displacement of [3H]-DPCPX from human Adenosine A1 receptor expressed in CHO cells; ranges from 107-181,1272497,B,Ki,9,=,Homo sapiens,CHEMBL278605,CHEMBL1135389,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.860000133514404,,,ADORA1_Ki_0156,6.860000133514404,False
CHEMBL226,CN1CCN(S(=O)(=O)c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)CC1,CN1CCN(S(=O)(=O)c2ccc(CCn3ncc4c3nc(N)n3nc(-c5ccco5)nc43)cc2)CC1,6.429999828338623,CHEMBL644318,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; ranges from 324-420,1286402,B,Ki,9,=,Homo sapiens,CHEMBL418564,CHEMBL1135389,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.429999828338623,,,ADORA1_Ki_0157,6.429999828338623,False
CHEMBL226,Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCCl)CCCl)cc2)c2nc(-c3ccco3)nn12,Nc1nc2c(cnn2CCc2ccc(S(=O)(=O)N(CCCl)CCCl)cc2)c2nc(-c3ccco3)nn12,5.28000020980835,CHEMBL644322,Displacement of specific [3H]DPCPX binding at human Adenosine A1 receptor expressed in CHO cells.,1277894,B,Ki,8,=,Homo sapiens,CHEMBL278805,CHEMBL1135389,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,5.28000020980835,,,ADORA1_Ki_0166,5.28000020980835,False
CHEMBL226,Nc1nc2c(cnn2CCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,Nc1nc2c(cnn2CCc2ccc(N(CCO)CCO)cc2)c2nc(-c3ccco3)nn12,6.909999847412109,CHEMBL644322,Displacement of specific [3H]DPCPX binding at human Adenosine A1 receptor expressed in CHO cells.,1300056,B,Ki,8,=,Homo sapiens,CHEMBL22202,CHEMBL1135389,,CHO,Homologous protein target assigned,,,,False,-1,False,False,,,6.909999847412109,,,ADORA1_Ki_0177,6.909999847412109,False
CHEMBL226,Nc1nc2c(cnn2CCCc2cc3c(cc2S(=O)(=O)O)OCO3)c2nc(-c3ccco3)nn12,Nc1nc2c(cnn2CCCc2cc3c(cc2S(=O)(=O)O)OCO3)c2nc(-c3ccco3)nn12,5.190000057220459,CHEMBL644323,Displacement of [3H]DPCPX binding at human Adenosine A1 receptor expressed in CHO cells; ranges from 5697-7171,1298840,B,Ki,9,=,Homo sapiens,CHEMBL22974,CHEMBL1135389,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.190000057220459,,,ADORA1_Ki_0179,5.190000057220459,False
CHEMBL226,CCCCn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,CCCCn1cc2c(nc(NC(=O)Nc3ccc([N+](=O)[O-])cc3)n3nc(-c4ccco4)nc23)n1,6.230000019073486,CHEMBL639528,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells,725421,B,Ki,9,=,Homo sapiens,CHEMBL167915,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.230000019073486,,,ADORA1_Ki_0184,6.230000019073486,False
CHEMBL226,CCCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,CCCCn1cc2c(nc(NC(=O)Nc3ccc(C)cc3)n3nc(-c4ccco4)nc23)n1,6.550000190734863,CHEMBL645023,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 210-376,739019,B,Ki,9,=,Homo sapiens,CHEMBL166684,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.550000190734863,,,ADORA1_Ki_0196,6.550000190734863,False
CHEMBL226,CCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,CCCn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.489999771118164,CHEMBL645033,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 265-400,736358,B,Ki,9,=,Homo sapiens,CHEMBL164905,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.489999771118164,,,ADORA1_Ki_0205,6.489999771118164,False
CHEMBL226,Cn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,Cn1cc2c(nc(NC(=O)Nc3ccccc3Cl)n3nc(-c4ccco4)nc23)n1,6.400000095367432,CHEMBL641979,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 332-479,731449,B,Ki,9,=,Homo sapiens,CHEMBL164281,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.400000095367432,,,ADORA1_Ki_0211,6.400000095367432,False
CHEMBL226,Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,Cn1cc2c(nc(NC(=O)Nc3ccc(Cl)cc3)n3nc(-c4ccco4)nc23)n1,6.369999885559082,CHEMBL641982,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 351-526,749409,B,Ki,9,=,Homo sapiens,CHEMBL167753,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.369999885559082,,,ADORA1_Ki_0214,6.369999885559082,False
CHEMBL226,CCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,CCn1cc2c(nc(NC(=O)Nc3ccc(Cl)c(Cl)c3)n3nc(-c4ccco4)nc23)n1,6.28000020980835,CHEMBL875254,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 453-609,741619,B,Ki,9,=,Homo sapiens,CHEMBL164275,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.28000020980835,,,ADORA1_Ki_0220,6.28000020980835,False
CHEMBL226,CCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,CCn1cc2c(nc(NC(=O)Nc3ccc4c(c3)OCO4)n3nc(-c4ccco4)nc23)n1,6.099999904632568,CHEMBL640585,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells; range 724-889,723053,B,Ki,9,=,Homo sapiens,CHEMBL165083,CHEMBL1136016,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.099999904632568,,,ADORA1_Ki_0229,6.099999904632568,False
CHEMBL226,O=C(Cc1cccc2ccccc12)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,O=C(Cc1cccc2ccccc12)Nc1nc2nn(CCc3ccccc3)cc2c2nc(-c3ccco3)nn12,7.050000190734863,CHEMBL640560,Displacement of [3H]DPCPX from human Adenosine A1 receptor expressed in CHO cells,70347,B,Ki,9,=,Homo sapiens,CHEMBL135719,CHEMBL1145112,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.050000190734863,,,ADORA1_Ki_0240,7.050000190734863,False
CHEMBL226,Nc1nc(N=NNC(=O)Nc2cccc(Cl)c2)nc2c1ncn2C1OC(CO)C(O)C1O,Nc1nc(/N=N/NC(=O)Nc2cccc(Cl)c2)nc2c1ncn2C1O[C@H](CO)[C@@H](O)[C@H]1O,7.820000171661377,CHEMBL643030,In vitro binding affinity towards human adenosine A1 receptor by [3H]DPCPX displacement.,501816,B,Ki,8,=,Homo sapiens,CHEMBL605486,CHEMBL1136764,,,Homologous protein target assigned,,,,False,-1,False,False,,,7.820000171661377,,,ADORA1_Ki_0270,7.820000171661377,False
CHEMBL226,COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,COc1ccc(NC(=O)Nc2nc3nn(C(C)(C)C)cc3c3nc(-c4ccco4)nn23)cc1,6.099999904632568,CHEMBL643051,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells; range 632-1003,1007395,B,Ki,9,=,Homo sapiens,CHEMBL357663,CHEMBL1133118,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.099999904632568,,,ADORA1_Ki_0296,6.099999904632568,False
CHEMBL226,CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,CC(C)CCn1cc2c(nc(NC(=O)Nc3cccc(Cl)c3)n3nc(-c4ccco4)nc23)n1,7.0,CHEMBL643055,Displacement of [3H]DPCPX from human adenosine A1 receptor expressed in CHO cells; range 83-120,993659,B,Ki,9,=,Homo sapiens,CHEMBL359044,CHEMBL1133118,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.0,,,ADORA1_Ki_0298,7.0,False
CHEMBL226,O=C(Nc1cccc(Cl)c1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,O=C(Nc1cccc(Cl)c1)Nc1nc2ccc(Cl)cc2c2nc(-c3ccco3)nn12,8.09000015258789,CHEMBL637697,Displacement of [3H]-DPCPX from human adenosine A1 receptor expressed in CHO cells; range 6.9-9.7,1007404,B,Ki,9,=,Homo sapiens,CHEMBL141550,CHEMBL1133118,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,8.09000015258789,,,ADORA1_Ki_0305,8.09000015258789,False
CHEMBL226,O=C(NC1CCC1)OCC1OC(n2cnc3c(NC4CCOC4)ncnc32)C(O)C1O,O=C(NC1CCC1)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,6.510000228881836,CHEMBL645034,Binding affinity for adenosine A1 receptor determined using hamster DDT1 cell membranes with [3H]CCPA as radioligand,865116,B,Ki,8,=,Homo sapiens,CHEMBL149735,CHEMBL1137938,,DDT1,Homologous protein target assigned,,,,False,-1,False,False,,,6.510000228881836,,,ADORA1_Ki_0308,6.510000228881836,False
CHEMBL226,CCCN=C(S)OCC1OC(n2cnc3c(NC4CCOC4)ncnc32)C(O)C1O,CCC/N=C(\S)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,7.300000190734863,CHEMBL645034,Binding affinity for adenosine A1 receptor determined using hamster DDT1 cell membranes with [3H]CCPA as radioligand,867710,B,Ki,8,=,Homo sapiens,CHEMBL149520,CHEMBL1137938,,DDT1,Homologous protein target assigned,,,,False,-1,False,False,,,7.300000190734863,,,ADORA1_Ki_0314,7.300000190734863,False
CHEMBL226,OC1C(COC(S)=NC2CC2)OC(n2cnc3c(NC4CCOC4)ncnc32)C1O,O[C@@H]1[C@@H](CO/C(S)=N/C2CC2)OC(n2cnc3c(NC4CCOC4)ncnc32)[C@@H]1O,6.800000190734863,CHEMBL645034,Binding affinity for adenosine A1 receptor determined using hamster DDT1 cell membranes with [3H]CCPA as radioligand,867718,B,Ki,8,=,Homo sapiens,CHEMBL151074,CHEMBL1137938,,DDT1,Homologous protein target assigned,,,,False,-1,False,False,,,6.800000190734863,,,ADORA1_Ki_0315,6.800000190734863,False
CHEMBL226,C=CCN=C(S)OCC1OC(n2cnc3c(NC4CCOC4)ncnc32)C(O)C1O,C=CC/N=C(\S)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,7.460000038146973,CHEMBL645034,Binding affinity for adenosine A1 receptor determined using hamster DDT1 cell membranes with [3H]CCPA as radioligand,873900,B,Ki,8,=,Homo sapiens,CHEMBL150200,CHEMBL1137938,,DDT1,Homologous protein target assigned,,,,False,-1,False,False,,,7.460000038146973,,,ADORA1_Ki_0318,7.460000038146973,False
CHEMBL226,CN=C(S)OCC1OC(n2cnc3c(NC4CCOC4)nc(Cl)nc32)C(O)C1O,C/N=C(\S)OC[C@H]1OC(n2cnc3c(NC4CCOC4)nc(Cl)nc32)[C@H](O)[C@@H]1O,7.150000095367432,CHEMBL645034,Binding affinity for adenosine A1 receptor determined using hamster DDT1 cell membranes with [3H]CCPA as radioligand,881321,B,Ki,8,=,Homo sapiens,CHEMBL358227,CHEMBL1137938,,DDT1,Homologous protein target assigned,,,,False,-1,False,False,,,7.150000095367432,,,ADORA1_Ki_0321,7.150000095367432,False
CHEMBL226,CNC(=O)OCC1OC(n2cnc3c(NC4CCOC4)ncnc32)C(O)C1O,CNC(=O)OC[C@H]1OC(n2cnc3c(NC4CCOC4)ncnc32)[C@H](O)[C@@H]1O,6.849999904632568,CHEMBL645034,Binding affinity for adenosine A1 receptor determined using hamster DDT1 cell membranes with [3H]CCPA as radioligand,889946,B,Ki,8,=,Homo sapiens,CHEMBL150950,CHEMBL1137938,,DDT1,Homologous protein target assigned,,,,False,-1,False,False,,,6.849999904632568,,,ADORA1_Ki_0325,6.849999904632568,False
CHEMBL226,N#Cc1c(N)nc(SCCO)c(C#N)c1-c1cccc(F)c1,N#Cc1c(N)nc(SCCO)c(C#N)c1-c1cccc(F)c1,7.400000095367432,CHEMBL841776,Displacement of [3H]DPCPX binding to human adenosine A1 receptor expressed in CHO cells,1404225,B,Ki,9,=,Homo sapiens,CHEMBL179198,CHEMBL1145202,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.400000095367432,,,ADORA1_Ki_0354,7.400000095367432,False
CHEMBL226,COc1cccc(-c2c(C#N)c(N)nc(SCCO)c2C#N)c1,COc1cccc(-c2c(C#N)c(N)nc(SCCO)c2C#N)c1,8.369999885559082,CHEMBL841776,Displacement of [3H]DPCPX binding to human adenosine A1 receptor expressed in CHO cells,1404391,B,Ki,9,=,Homo sapiens,CHEMBL176254,CHEMBL1145202,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,8.369999885559082,,,ADORA1_Ki_0366,8.369999885559082,False
CHEMBL226,CCc1ccccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1,CCc1ccccc1Nc1nc(NC2CCCCC2)c2[nH]cnc2n1,5.5,CHEMBL829629,Percent inhibition of [3H]DPCPX binding to human adenosine A1 receptor expressed in CHO cells at 10 uM,1481961,B,Ki,9,=,Homo sapiens,CHEMBL426076,CHEMBL1140335,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,5.5,,,ADORA1_Ki_0402,5.5,False
CHEMBL226,c1ccc(Oc2nc3ncnc-3c(NC3CCCCC3)[nH]2)cc1,c1ccc(Oc2nc3ncnc-3c(NC3CCCCC3)[nH]2)cc1,4.579999923706055,CHEMBL829118,Percent inhibition of [3H]DPCPX binding to human adenosine A1 receptor expressed in CHO cells at 10 uM,1482078,B,Ki,9,=,Homo sapiens,CHEMBL363419,CHEMBL1140335,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,4.579999923706055,,,ADORA1_Ki_0408,4.579999923706055,False
CHEMBL226,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(N)(=O)=O)cc4)ncnc32)C(O)C1O,CCNC(=O)[C@H]1O[C@@H](n2cnc3c(NC(=O)Nc4ccc(S(N)(=O)=O)cc4)ncnc32)[C@H](O)[C@@H]1O,7.519999980926514,CHEMBL829685,Displacement of [3H]CHA binding to Adenosine A1 receptor expressed in CHO cells,1473560,B,Ki,9,=,Homo sapiens,CHEMBL265587,CHEMBL1138800,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,7.519999980926514,,,ADORA1_Ki_0414,7.519999980926514,False
CHEMBL226,CCNC(=O)C1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N5CC=CC5)cc4)ncnc32)C(O)C1O,CCNC(=O)[C@H]1OC(n2cnc3c(NC(=O)Nc4ccc(S(=O)(=O)N5CC=CC5)cc4)ncnc32)[C@H](O)[C@@H]1O,6.599999904632568,CHEMBL829685,Displacement of [3H]CHA binding to Adenosine A1 receptor expressed in CHO cells,1474075,B,Ki,9,=,Homo sapiens,CHEMBL610846,CHEMBL1138800,,CHO,Direct protein target assigned,,,,False,-1,False,False,,,6.599999904632568,,,ADORA1_Ki_0432,6.599999904632568,False
