target_chembl_id,smiles,original_smiles,pchembl_value,assay_chembl_id,assay_description,activity_id,assay_type,standard_type,confidence_score,standard_relation,target_organism,molecule_chembl_id,document_chembl_id,assay_tissue,assay_cell_type,relationship_description,variant_sequence,indication_class,max_phase,oral,prodrug,withdrawn_flag,might_rancemic,pchembl_value_mean,pchembl_value_std,pchembl_value_median,pchembl_value_mad,pchembl_value_counts,QSPRID,pchembl_value_median_original,Split_IsTrain
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1cc(C)c(=O)c(C)c1)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1cc(C)c(=O)c(C)c1)C(F)(F)F,5.71999979019165,CHEMBL909351,Inhibition of tetramethylrhodamine labeled dexamethasone binding to MR by FP assay,1799378,B,IC50,8,=,Homo sapiens,CHEMBL219015,CHEMBL1138857,,,Homologous protein target assigned,,,,False,-1,False,False,,,5.71999979019165,,,NR3C2_IC50Ki_086,5.71999979019165,True
CHEMBL1994,COc1ccc(C)c(C(C)(C)CC(O)(Cn2ccc(=O)c3ccccc32)C(F)(F)F)c1,COc1ccc(C)c(C(C)(C)CC(O)(Cn2ccc(=O)c3ccccc32)C(F)(F)F)c1,7.039999961853027,CHEMBL909351,Inhibition of tetramethylrhodamine labeled dexamethasone binding to MR by FP assay,1799455,B,IC50,8,=,Homo sapiens,CHEMBL219561,CHEMBL1138857,,,Homologous protein target assigned,,,,False,-1,False,False,,,7.039999961853027,,,NR3C2_IC50Ki_096,7.039999961853027,True
CHEMBL1994,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,CC(Cc1c[nH]c2ccccc12)NS(=O)(=O)c1cc(Cl)c(Cl)cc1Cl,6.0,CHEMBL890123,Inhibition of human MR,1959086,B,IC50,9,=,Homo sapiens,CHEMBL232250,CHEMBL1146304,,,Direct protein target assigned,,,,False,-1,False,False,,,6.0,,,NR3C2_IC50Ki_110,6.0,True
CHEMBL1994,COCc1ccsc1C=C1Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,COCc1ccsc1/C=C1\Oc2ccc(O)c(OC)c2-c2ccc3c(c21)C(C)=CC(C)(C)N3,8.0,CHEMBL896164,Binding affinity to MR,1926540,B,Ki,8,=,Homo sapiens,CHEMBL395716,CHEMBL1148778,,,Homologous protein target assigned,,,,False,-1,False,False,,,8.0,,,NR3C2_IC50Ki_120,8.0,True
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(Cl)c1)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(Cl)c1)C(F)(F)F,6.119999885559082,CHEMBL899207,Displacement of TAMRA labeled mifepristone at human mineralocorticoid receptor in insect cell,1981500,B,IC50,9,=,Homo sapiens,CHEMBL235480,CHEMBL1149697,,,Direct protein target assigned,,,,False,-1,False,False,,,6.119999885559082,,,NR3C2_IC50Ki_137,6.119999885559082,True
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(C#N)c1)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc(Cl)cc(C#N)c1)C(F)(F)F,6.139999866485596,CHEMBL899207,Displacement of TAMRA labeled mifepristone at human mineralocorticoid receptor in insect cell,1981508,B,IC50,9,=,Homo sapiens,CHEMBL235689,CHEMBL1149697,,,Direct protein target assigned,,,,False,-1,False,False,,,6.139999866485596,,,NR3C2_IC50Ki_139,6.139999866485596,True
CHEMBL1994,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1cccc(O)c1,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)(C)C)C1c1cccc(O)c1,5.550000190734863,CHEMBL1219573,Antagonist activity at mineralocorticoid receptor LBD expressed in human HUH7 cells coexpressing GAL4 by luciferase reporter gene assay,3403402,F,IC50,8,=,Homo sapiens,CHEMBL1215191,CHEMBL1212896,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,5.550000190734863,,,NR3C2_IC50Ki_174,5.550000190734863,True
CHEMBL1994,COC(=O)C1=C(Cc2ccccc2)NC(C)=C(C#N)C1c1ccccc1Cl,COC(=O)C1=C(Cc2ccccc2)NC(C)=C(C#N)C1c1ccccc1Cl,6.070000171661377,CHEMBL1219573,Antagonist activity at mineralocorticoid receptor LBD expressed in human HUH7 cells coexpressing GAL4 by luciferase reporter gene assay,3403427,F,IC50,8,=,Homo sapiens,CHEMBL1215484,CHEMBL1212896,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,6.070000171661377,,,NR3C2_IC50Ki_198,6.070000171661377,True
CHEMBL1994,N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2c2ccc(F)cc2)cc1F,N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2c2ccc(F)cc2)cc1F,6.610000133514404,CHEMBL1219662,Antagonist activity at Gal4-tagged mineralocorticoid receptor expressed in human Huh7 cells by luciferase reporter gene assay,3403544,F,IC50,8,=,Homo sapiens,CHEMBL1214766,CHEMBL1212897,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,6.610000133514404,,,NR3C2_IC50Ki_213,6.610000133514404,True
CHEMBL1994,N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2c2ccc(F)cc2)c(Cl)c1,N#Cc1ccc(N2N=C(c3ccc(C(=O)O)cc3)CC2c2ccc(F)cc2)c(Cl)c1,6.550000190734863,CHEMBL1219662,Antagonist activity at Gal4-tagged mineralocorticoid receptor expressed in human Huh7 cells by luciferase reporter gene assay,3403547,F,IC50,8,=,Homo sapiens,CHEMBL1214840,CHEMBL1212897,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,6.550000190734863,,,NR3C2_IC50Ki_215,6.550000190734863,True
CHEMBL1994,N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CCC3C2C2CCCC2)cc1OCc1ccccc1,N#Cc1ccc(N2N=C3c4ccc(C(=O)O)cc4CC[C@@H]3[C@@H]2C2CCCC2)cc1OCc1ccccc1,6.309999942779541,CHEMBL1219662,Antagonist activity at Gal4-tagged mineralocorticoid receptor expressed in human Huh7 cells by luciferase reporter gene assay,3403588,F,IC50,8,=,Homo sapiens,CHEMBL1215553,CHEMBL1212897,,Huh-7,Homologous protein target assigned,,,,False,-1,False,False,,,6.309999942779541,,,NR3C2_IC50Ki_244,6.309999942779541,True
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc2ncccc21)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(Cn1ccc2ncccc21)C(F)(F)F,7.320000171661377,CHEMBL1250866,Binding affinity to mineralocorticoid receptor expressed in baculovirus-infected insect cells using tetramethylrhodamine labeled Dexamethasone by fluorescence polarization microplate assay,3470296,B,IC50,8,=,Homo sapiens,CHEMBL1254994,CHEMBL1250518,,,Homologous protein target assigned,,,,False,-1,False,False,,,7.320000171661377,,,NR3C2_IC50Ki_247,7.320000171661377,True
CHEMBL1994,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C#N)cccc2[nH]1)C(F)(F)F,COc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2c(C#N)cccc2[nH]1)C(F)(F)F,6.650000095367432,CHEMBL1913332,Displacement of tetramethylrhodamine-labeled Dexamethasone from human recombinant mineralocorticoid receptor expressed in baculovirus infected insect cells by fluorescence polarization assay,7851759,B,IC50,9,=,Homo sapiens,CHEMBL1911644,CHEMBL1909618,,,Direct protein target assigned,,,,False,-1,False,False,,,6.650000095367432,,,NR3C2_IC50Ki_286,6.650000095367432,True
CHEMBL1994,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(C#N)cc2c1OCC2,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(C#N)cc2c1OCC2,6.389999866485596,CHEMBL1913332,Displacement of tetramethylrhodamine-labeled Dexamethasone from human recombinant mineralocorticoid receptor expressed in baculovirus infected insect cells by fluorescence polarization assay,7851774,B,IC50,9,=,Homo sapiens,CHEMBL1911659,CHEMBL1909618,,,Direct protein target assigned,,,,False,-1,False,False,,,6.389999866485596,,,NR3C2_IC50Ki_298,6.389999866485596,True
CHEMBL1994,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2,CC(C)(CC(O)(Cc1cc2ccccc2[nH]1)C(F)(F)F)c1cc(S(C)(=O)=O)cc2c1OCC2,6.210000038146973,CHEMBL1913332,Displacement of tetramethylrhodamine-labeled Dexamethasone from human recombinant mineralocorticoid receptor expressed in baculovirus infected insect cells by fluorescence polarization assay,7851775,B,IC50,9,=,Homo sapiens,CHEMBL1911660,CHEMBL1909618,,,Direct protein target assigned,,,,False,-1,False,False,,,6.210000038146973,,,NR3C2_IC50Ki_299,6.210000038146973,True
CHEMBL1994,O=C1COc2ccc(C3=Nn4cnnc4SC3c3cccc(F)c3)cc2N1,O=C1COc2ccc(C3=Nn4cnnc4SC3c3cccc(F)c3)cc2N1,6.510000228881836,CHEMBL1929756,Displacement of [3H]aldosterone from cytosolic human MR expressed in HEK293 cells after 16 hrs by scintillation counting,7969235,B,IC50,9,=,Homo sapiens,CHEMBL1928875,CHEMBL1926625,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,6.510000228881836,,,NR3C2_IC50Ki_306,6.510000228881836,True
CHEMBL1994,CCc1cc(-c2ccc3c(c2)NC(=O)CO3)n(-c2ccc(F)cc2)n1,CCc1cc(-c2ccc3c(c2)NC(=O)CO3)n(-c2ccc(F)cc2)n1,6.019999980926514,CHEMBL1929756,Displacement of [3H]aldosterone from cytosolic human MR expressed in HEK293 cells after 16 hrs by scintillation counting,7969243,B,IC50,9,=,Homo sapiens,CHEMBL1928883,CHEMBL1926625,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,6.019999980926514,,,NR3C2_IC50Ki_312,6.019999980926514,True
CHEMBL1994,O=C1COc2ccc(-c3cc(CO)nn3-c3ccc(F)cc3)cc2N1,O=C1COc2ccc(-c3cc(CO)nn3-c3ccc(F)cc3)cc2N1,5.170000076293945,CHEMBL1929756,Displacement of [3H]aldosterone from cytosolic human MR expressed in HEK293 cells after 16 hrs by scintillation counting,7969248,B,IC50,9,=,Homo sapiens,CHEMBL1929030,CHEMBL1926625,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,5.170000076293945,,,NR3C2_IC50Ki_316,5.170000076293945,True
CHEMBL1994,CCc1ccccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,CCc1ccccc1-n1nc(C(F)(F)F)cc1-c1ccc2c(c1)NC(=O)CO2,6.159999847412109,CHEMBL1929756,Displacement of [3H]aldosterone from cytosolic human MR expressed in HEK293 cells after 16 hrs by scintillation counting,7970146,B,IC50,9,=,Homo sapiens,CHEMBL1929038,CHEMBL1926625,,HEK293,Direct protein target assigned,,,,False,-1,False,False,,,6.159999847412109,,,NR3C2_IC50Ki_323,6.159999847412109,True
CHEMBL1994,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccc(F)cc2)(C(=O)NCc2ccc(Cl)c(Cl)c2)C1=O,6.75,CHEMBL2411354,Antagonist activity at human mineralocorticoid receptor assessed as inhibition of binding to coactivator peptide by NH Pro assay,13393491,B,IC50,9,=,Homo sapiens,CHEMBL2407651,CHEMBL2407028,,,Direct protein target assigned,,,,False,-1,False,False,,,6.75,,,NR3C2_IC50Ki_328,6.75,True
CHEMBL1994,COc1cc(CNC(=O)C2(Cc3ccccc3)OC(=O)N(C3CCCc4ccccc43)C2=O)cc(OC)c1,COc1cc(CNC(=O)[C@@]2(Cc3ccccc3)OC(=O)N(C3CCCc4ccccc43)C2=O)cc(OC)c1,6.769999980926514,CHEMBL2411354,Antagonist activity at human mineralocorticoid receptor assessed as inhibition of binding to coactivator peptide by NH Pro assay,13393494,B,IC50,9,=,Homo sapiens,CHEMBL2407648,CHEMBL2407028,,,Direct protein target assigned,,,,False,-1,False,False,,,6.769999980926514,,,NR3C2_IC50Ki_331,6.769999980926514,True
CHEMBL1994,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cccc(C)c23)C(F)(F)F)c(C)c1,Cc1cc(C)c(S(=O)(=O)NC(Cc2c[nH]c3cccc(C)c23)C(F)(F)F)c(C)c1,7.099999904632568,CHEMBL3096917,Binding affinity to mineralocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,13845381,B,IC50,9,=,Homo sapiens,CHEMBL3093445,CHEMBL3091451,,,Direct protein target assigned,,,,False,-1,False,False,,,7.099999904632568,,,NR3C2_IC50Ki_426,7.099999904632568,True
CHEMBL1994,Cc1cc(C)c(S(=O)(=O)NC(Cn2cc(C#N)c3ccccc32)C(F)(F)F)c(C)c1,Cc1cc(C)c(S(=O)(=O)NC(Cn2cc(C#N)c3ccccc32)C(F)(F)F)c(C)c1,7.190000057220459,CHEMBL3096917,Binding affinity to mineralocorticoid receptor (unknown origin) by fluorescence polarization competitive binding assay,13845386,B,IC50,9,=,Homo sapiens,CHEMBL3093456,CHEMBL3091451,,,Direct protein target assigned,,,,False,-1,False,False,,,7.190000057220459,,,NR3C2_IC50Ki_430,7.190000057220459,True
CHEMBL1994,CCC(Cc1ccc(O)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,CC[C@@H](Cc1ccc(O)c(C)c1)NS(=O)(=O)c1c(C)cc(C)cc1C,5.639999866485596,CHEMBL3097675,Inhibition of mineralocorticoid receptor (unknown origin) expressed in baculovirus-infected insect cells by fluorescence polarization assay,13858111,B,IC50,9,=,Homo sapiens,CHEMBL3094467,CHEMBL3091417,,,Direct protein target assigned,,,,False,-1,False,False,,,5.639999866485596,,,NR3C2_IC50Ki_431,5.639999866485596,True
CHEMBL1994,CCC(Cc1ccc(O)cc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,CC[C@@H](Cc1ccc(O)cc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,6.0,CHEMBL3097675,Inhibition of mineralocorticoid receptor (unknown origin) expressed in baculovirus-infected insect cells by fluorescence polarization assay,13858112,B,IC50,9,=,Homo sapiens,CHEMBL3094487,CHEMBL3091417,,,Direct protein target assigned,,,,False,-1,False,False,,,6.0,,,NR3C2_IC50Ki_432,6.0,True
CHEMBL1994,CCC(Cc1ccccc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,CCC(Cc1ccccc1C)NS(=O)(=O)c1c(C)cc(C)cc1C,6.159999847412109,CHEMBL3097675,Inhibition of mineralocorticoid receptor (unknown origin) expressed in baculovirus-infected insect cells by fluorescence polarization assay,13858130,B,IC50,9,=,Homo sapiens,CHEMBL3094469,CHEMBL3091417,,,Direct protein target assigned,,,,False,-1,False,False,,,6.159999847412109,,,NR3C2_IC50Ki_448,6.159999847412109,True
CHEMBL1994,CC(c1ccccc1)N1C(=O)OC(Cc2ccccc2)(c2nc(-c3ccccc3)co2)C1=O,C[C@H](c1ccccc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc(-c3ccccc3)co2)C1=O,5.769999980926514,CHEMBL3241715,Antagonist activity at mineralocorticoid receptor (unknown origin) by PathHunter assay,14566207,B,IC50,9,=,Homo sapiens,CHEMBL3234845,CHEMBL3232811,,,Direct protein target assigned,,,,False,-1,False,False,,,5.769999980926514,,,NR3C2_IC50Ki_462,5.769999980926514,True
CHEMBL1994,COc1cc(OC)cc(-c2cnc(C3(Cc4ccccc4)OC(=O)N(C(C)c4ccccc4)C3=O)[nH]2)c1,COc1cc(OC)cc(-c2cnc([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccccc4)C3=O)[nH]2)c1,7.170000076293945,CHEMBL3241715,Antagonist activity at mineralocorticoid receptor (unknown origin) by PathHunter assay,14566212,B,IC50,9,=,Homo sapiens,CHEMBL3234850,CHEMBL3232811,,,Direct protein target assigned,,,,False,-1,False,False,,,7.170000076293945,,,NR3C2_IC50Ki_467,7.170000076293945,True
CHEMBL1994,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cnccc2[nH]1)C1CC1,Cc1ccc(F)cc1C(C)(C)CC(O)(Cc1cc2cnccc2[nH]1)C1CC1,5.809999942779541,CHEMBL3241425,Displacement of TAMRA-labeled dexamethasone from mineralocorticoid receptor (unknown origin) by fluorescence polarization assay,14566758,B,IC50,9,=,Homo sapiens,CHEMBL3233280,CHEMBL3232739,,,Direct protein target assigned,,,,False,-1,False,False,,,5.809999942779541,,,NR3C2_IC50Ki_487,5.809999942779541,True
CHEMBL1994,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)C(C3CCCC3)C2)ccc1C(N)=O,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)[C@@H](C3CCCC3)C2)ccc1C(N)=O,8.369999885559082,CHEMBL3265996,Antagonist activity at mineralocorticoid receptor (unknown origin) by Gal4-based cellular assay,14658179,B,IC50,9,=,Homo sapiens,CHEMBL3263763,CHEMBL3259597,,,Direct protein target assigned,,,,False,-1,False,False,,,8.369999885559082,,,NR3C2_IC50Ki_499,8.369999885559082,True
CHEMBL1994,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)C(C3CCCC3)C2)ccc1C(=O)N(C)C,COc1nc(C2=NN(c3ccc(C#N)c(C)n3)[C@@H](C3CCCC3)C2)ccc1C(=O)N(C)C,8.029999732971191,CHEMBL3265996,Antagonist activity at mineralocorticoid receptor (unknown origin) by Gal4-based cellular assay,14658181,B,IC50,9,=,Homo sapiens,CHEMBL3263765,CHEMBL3259597,,,Direct protein target assigned,,,,False,-1,False,False,,,8.029999732971191,,,NR3C2_IC50Ki_501,8.029999732971191,True
CHEMBL1994,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3c(-c4ccncc4)cccc3[nH]2)C1=O,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3c(-c4ccncc4)cccc3[nH]2)C1=O,6.639999866485596,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601429,B,IC50,9,=,Homo sapiens,CHEMBL3578300,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,6.639999866485596,,,NR3C2_IC50Ki_507,6.639999866485596,True
CHEMBL1994,CC(=O)Nc1cccc2[nH]c(C3(Cc4ccccc4)OC(=O)N(C(C)c4ccc(F)cc4)C3=O)nc12,CC(=O)Nc1cccc2[nH]c([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccc(F)cc4)C3=O)nc12,5.960000038146973,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601435,B,IC50,9,=,Homo sapiens,CHEMBL3578294,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,5.960000038146973,,,NR3C2_IC50Ki_513,5.960000038146973,True
CHEMBL1994,Cc1nocc1-c1ccc2[nH]c(C3(Cc4ccccc4)OC(=O)N(C(C)c4ccc(F)cc4)C3=O)nc2c1,Cc1nocc1-c1ccc2[nH]c([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccc(F)cc4)C3=O)nc2c1,7.409999847412109,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601445,B,IC50,9,=,Homo sapiens,CHEMBL3578284,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,7.409999847412109,,,NR3C2_IC50Ki_523,7.409999847412109,True
CHEMBL1994,CC(c1ccc(F)cc1)N1C(=O)OC(Cc2ccccc2)(c2nc3cc(C#N)ccc3[nH]2)C1=O,C[C@H](c1ccc(F)cc1)N1C(=O)O[C@](Cc2ccccc2)(c2nc3cc(C#N)ccc3[nH]2)C1=O,6.380000114440918,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601451,B,IC50,9,=,Homo sapiens,CHEMBL3578279,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,6.380000114440918,,,NR3C2_IC50Ki_529,6.380000114440918,True
CHEMBL1994,CNC(=O)c1ccc2[nH]c(C3(Cc4ccccc4)OC(=O)N(C(C)c4ccc(F)cc4)C3=O)nc2c1,CNC(=O)c1ccc2[nH]c([C@@]3(Cc4ccccc4)OC(=O)N([C@H](C)c4ccc(F)cc4)C3=O)nc2c1,6.400000095367432,CHEMBL3578998,Antagonist activity at human mineralocorticoid receptor overexpressed in CHOK1 cells assessed as inhibition of aldosterone-induced protein interaction with coactivator peptide after 6 hrs by luminescence assay,15601452,B,IC50,9,=,Homo sapiens,CHEMBL3578278,CHEMBL3576820,,CHO-K1,Direct protein target assigned,,,,False,-1,False,False,,,6.400000095367432,,,NR3C2_IC50Ki_530,6.400000095367432,True
